,fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
5083,1.292,50000,10,2,majority,0.05,4,12
5084,1.174,50000,10,2,majority,0.05,4,22
5085,1.357,50000,10,2,majority,0.05,5,2
5086,1.195,50000,10,2,majority,0.05,5,12
5087,1.154,50000,10,2,majority,0.05,5,22
5088,1.08,50000,10,2,majority,0.05,6,2
5089,1.346,50000,10,2,majority,0.05,6,12
5090,1.162,50000,10,2,majority,0.05,6,22
5091,1.252,50000,10,2,majority,0.05,7,2
5092,1.041,50000,10,2,majority,0.05,7,12
5093,1.334,50000,10,2,majority,0.05,7,22
5094,1.063,50000,10,2,majority,0.05,8,2
5095,1.237,50000,10,2,majority,0.05,8,12
5096,1.142,50000,10,2,majority,0.05,8,22
5097,0.983,50000,10,2,majority,0.05,9,2
5098,1.307,50000,10,2,majority,0.05,9,12
5099,1.168,50000,10,2,majority,0.05,9,22
5100,1.252,50000,10,2,majority,0.05,10,2
5101,1.317,50000,10,2,majority,0.05,10,12
5102,1.346,50000,10,2,majority,0.05,10,22
5103,1.01,50000,10,2,plurality,0.0,2,2
5104,1.002,50000,10,2,plurality,0.0,2,12
5105,0.969,50000,10,2,plurality,0.0,2,22
5106,1.234,50000,10,2,plurality,0.0,3,2
5107,1.07,50000,10,2,plurality,0.0,3,12
5108,1.01,50000,10,2,plurality,0.0,3,22
5109,1.314,50000,10,2,plurality,0.0,4,2
5110,1.057,50000,10,2,plurality,0.0,4,12
5111,1.085,50000,10,2,plurality,0.0,4,22
5112,1.326,50000,10,2,plurality,0.0,5,2
5113,1.16,50000,10,2,plurality,0.0,5,12
5114,1.157,50000,10,2,plurality,0.0,5,22
5115,1.191,50000,10,2,plurality,0.0,6,2
5116,1.125,50000,10,2,plurality,0.0,6,12
5117,0.988,50000,10,2,plurality,0.0,6,22
5118,1.574,50000,10,2,plurality,0.0,7,2
5119,1.229,50000,10,2,plurality,0.0,7,12
5120,1.18,50000,10,2,plurality,0.0,7,22
5121,1.014,50000,10,2,plurality,0.0,8,2
5122,1.164,50000,10,2,plurality,0.0,8,12
5123,0.994,50000,10,2,plurality,0.0,8,22
5124,1.025,50000,10,2,plurality,0.0,9,2
5125,1.229,50000,10,2,plurality,0.0,9,12
5126,1.165,50000,10,2,plurality,0.0,9,22
5127,1.309,50000,10,2,plurality,0.0,10,2
5128,1.231,50000,10,2,plurality,0.0,10,12
5129,1.293,50000,10,2,plurality,0.0,10,22
5130,1.149,50000,10,2,plurality,0.01,2,2
5131,0.968,50000,10,2,plurality,0.01,2,12
5132,1.046,50000,10,2,plurality,0.01,2,22
5133,1.183,50000,10,2,plurality,0.01,3,2
5134,1.12,50000,10,2,plurality,0.01,3,12
5135,1.054,50000,10,2,plurality,0.01,3,22
5136,1.302,50000,10,2,plurality,0.01,4,2
5137,1.07,50000,10,2,plurality,0.01,4,12
5138,1.057,50000,10,2,plurality,0.01,4,22
5139,0.878,50000,10,2,plurality,0.01,5,2
5140,1.102,50000,10,2,plurality,0.01,5,12
5141,1.058,50000,10,2,plurality,0.01,5,22
5142,1.016,50000,10,2,plurality,0.01,6,2
5143,1.229,50000,10,2,plurality,0.01,6,12
5144,1.047,50000,10,2,plurality,0.01,6,22
5145,1.379,50000,10,2,plurality,0.01,7,2
5146,1.2,50000,10,2,plurality,0.01,7,12
5147,1.104,50000,10,2,plurality,0.01,7,22
5148,1.037,50000,10,2,plurality,0.01,8,2
5149,1.223,50000,10,2,plurality,0.01,8,12
5150,1.085,50000,10,2,plurality,0.01,8,22
5151,1.386,50000,10,2,plurality,0.01,9,2
5152,1.108,50000,10,2,plurality,0.01,9,12
5153,1.163,50000,10,2,plurality,0.01,9,22
5154,1.037,50000,10,2,plurality,0.01,10,2
5155,1.245,50000,10,2,plurality,0.01,10,12
5156,1.167,50000,10,2,plurality,0.01,10,22
5157,0.933,50000,10,2,plurality,0.05,2,2
5158,1.021,50000,10,2,plurality,0.05,2,12
5159,1.066,50000,10,2,plurality,0.05,2,22
5160,1.178,50000,10,2,plurality,0.05,3,2
5161,1.11,50000,10,2,plurality,0.05,3,12
5162,0.972,50000,10,2,plurality,0.05,3,22
5163,1.028,50000,10,2,plurality,0.05,4,2
5164,1.11,50000,10,2,plurality,0.05,4,12
5165,1.031,50000,10,2,plurality,0.05,4,22
5166,1.256,50000,10,2,plurality,0.05,5,2
5167,1.062,50000,10,2,plurality,0.05,5,12
5168,1.02,50000,10,2,plurality,0.05,5,22
5169,0.744,50000,10,2,plurality,0.05,6,2
5170,1.037,50000,10,2,plurality,0.05,6,12
5171,1.204,50000,10,2,plurality,0.05,6,22
5172,1.551,50000,10,2,plurality,0.05,7,2
5173,1.261,50000,10,2,plurality,0.05,7,12
5174,1.123,50000,10,2,plurality,0.05,7,22
5175,1.494,50000,10,2,plurality,0.05,8,2
5176,1.145,50000,10,2,plurality,0.05,8,12
5177,1.146,50000,10,2,plurality,0.05,8,22
5178,1.185,50000,10,2,plurality,0.05,9,2
5179,1.141,50000,10,2,plurality,0.05,9,12
5180,1.108,50000,10,2,plurality,0.05,9,22
5181,1.213,50000,10,2,plurality,0.05,10,2
5182,1.245,50000,10,2,plurality,0.05,10,12
5183,1.349,50000,10,2,plurality,0.05,10,22
5184,1.103,50000,10,3,majority,0.0,2,2
5185,1.006,50000,10,3,majority,0.0,2,12
5186,1.031,50000,10,3,majority,0.0,2,22
5187,1.119,50000,10,3,majority,0.0,3,2
5188,1.052,50000,10,3,majority,0.0,3,12
5189,1.095,50000,10,3,majority,0.0,3,22
5190,0.927,50000,10,3,majority,0.0,4,2
5191,1.142,50000,10,3,majority,0.0,4,12
5192,1.117,50000,10,3,majority,0.0,4,22
5193,1.418,50000,10,3,majority,0.0,5,2
5194,1.069,50000,10,3,majority,0.0,5,12
5195,1.108,50000,10,3,majority,0.0,5,22
5196,1.209,50000,10,3,majority,0.0,6,2
5197,1.224,50000,10,3,majority,0.0,6,12
5198,1.228,50000,10,3,majority,0.0,6,22
5199,0.992,50000,10,3,majority,0.0,7,2
5200,1.217,50000,10,3,majority,0.0,7,12
5201,1.117,50000,10,3,majority,0.0,7,22
5202,1.26,50000,10,3,majority,0.0,8,2
5203,1.181,50000,10,3,majority,0.0,8,12
5204,1.347,50000,10,3,majority,0.0,8,22
5205,1.191,50000,10,3,majority,0.0,9,2
5206,1.259,50000,10,3,majority,0.0,9,12
5207,1.08,50000,10,3,majority,0.0,9,22
5208,1.465,50000,10,3,majority,0.0,10,2
5209,1.23,50000,10,3,majority,0.0,10,12
5210,1.127,50000,10,3,majority,0.0,10,22
5211,1.15,50000,10,3,majority,0.01,2,2
5212,1.009,50000,10,3,majority,0.01,2,12
5213,1.01,50000,10,3,majority,0.01,2,22
5214,1.222,50000,10,3,majority,0.01,3,2
5215,1.252,50000,10,3,majority,0.01,3,12
5216,1.021,50000,10,3,majority,0.01,3,22
5217,1.23,50000,10,3,majority,0.01,4,2
5218,1.033,50000,10,3,majority,0.01,4,12
5219,1.208,50000,10,3,majority,0.01,4,22
5220,1.188,50000,10,3,majority,0.01,5,2
5221,1.268,50000,10,3,majority,0.01,5,12
5222,1.13,50000,10,3,majority,0.01,5,22
5223,1.536,50000,10,3,majority,0.01,6,2
5224,1.193,50000,10,3,majority,0.01,6,12
5225,1.288,50000,10,3,majority,0.01,6,22
5226,1.605,50000,10,3,majority,0.01,7,2
5227,1.387,50000,10,3,majority,0.01,7,12
5228,1.127,50000,10,3,majority,0.01,7,22
5229,1.815,50000,10,3,majority,0.01,8,2
5230,1.276,50000,10,3,majority,0.01,8,12
5231,1.178,50000,10,3,majority,0.01,8,22
5232,1.269,50000,10,3,majority,0.01,9,2
5233,1.277,50000,10,3,majority,0.01,9,12
5234,1.154,50000,10,3,majority,0.01,9,22
5235,1.518,50000,10,3,majority,0.01,10,2
5236,1.17,50000,10,3,majority,0.01,10,12
5237,1.165,50000,10,3,majority,0.01,10,22
5238,1.088,50000,10,3,majority,0.05,2,2
5239,1.019,50000,10,3,majority,0.05,2,12
5240,1.036,50000,10,3,majority,0.05,2,22
5241,1.466,50000,10,3,majority,0.05,3,2
5242,1.093,50000,10,3,majority,0.05,3,12
5243,1.06,50000,10,3,majority,0.05,3,22
5244,1.185,50000,10,3,majority,0.05,4,2
5245,1.098,50000,10,3,majority,0.05,4,12
5246,1.181,50000,10,3,majority,0.05,4,22
5247,1.227,50000,10,3,majority,0.05,5,2
5248,1.138,50000,10,3,majority,0.05,5,12
5249,1.082,50000,10,3,majority,0.05,5,22
5250,1.382,50000,10,3,majority,0.05,6,2
5251,1.029,50000,10,3,majority,0.05,6,12
5252,1.055,50000,10,3,majority,0.05,6,22
5253,1.48,50000,10,3,majority,0.05,7,2
5254,1.128,50000,10,3,majority,0.05,7,12
5255,1.196,50000,10,3,majority,0.05,7,22
5256,1.046,50000,10,3,majority,0.05,8,2
5257,1.279,50000,10,3,majority,0.05,8,12
5258,1.163,50000,10,3,majority,0.05,8,22
5259,1.613,50000,10,3,majority,0.05,9,2
5260,1.176,50000,10,3,majority,0.05,9,12
5261,1.152,50000,10,3,majority,0.05,9,22
5262,1.22,50000,10,3,majority,0.05,10,2
5263,1.221,50000,10,3,majority,0.05,10,12
5264,1.27,50000,10,3,majority,0.05,10,22
5265,1.15,50000,10,3,plurality,0.0,2,2
5266,1.014,50000,10,3,plurality,0.0,2,12
5267,1.051,50000,10,3,plurality,0.0,2,22
5268,1.186,50000,10,3,plurality,0.0,3,2
5269,1.054,50000,10,3,plurality,0.0,3,12
5270,1.034,50000,10,3,plurality,0.0,3,22
5271,1.374,50000,10,3,plurality,0.0,4,2
5272,1.086,50000,10,3,plurality,0.0,4,12
5273,1.048,50000,10,3,plurality,0.0,4,22
5274,1.438,50000,10,3,plurality,0.0,5,2
5275,1.126,50000,10,3,plurality,0.0,5,12
5276,1.133,50000,10,3,plurality,0.0,5,22
5277,1.13,50000,10,3,plurality,0.0,6,2
5278,1.235,50000,10,3,plurality,0.0,6,12
5279,1.134,50000,10,3,plurality,0.0,6,22
5280,0.973,50000,10,3,plurality,0.0,7,2
5281,1.1,50000,10,3,plurality,0.0,7,12
5282,1.153,50000,10,3,plurality,0.0,7,22
5283,1.08,50000,10,3,plurality,0.0,8,2
5284,1.306,50000,10,3,plurality,0.0,8,12
5285,1.127,50000,10,3,plurality,0.0,8,22
5286,1.031,50000,10,3,plurality,0.0,9,2
5287,1.073,50000,10,3,plurality,0.0,9,12
5288,1.179,50000,10,3,plurality,0.0,9,22
5289,1.054,50000,10,3,plurality,0.0,10,2
5290,1.177,50000,10,3,plurality,0.0,10,12
5291,1.395,50000,10,3,plurality,0.0,10,22
5292,1.114,50000,10,3,plurality,0.01,2,2
5293,1.012,50000,10,3,plurality,0.01,2,12
5294,0.972,50000,10,3,plurality,0.01,2,22
5295,1.111,50000,10,3,plurality,0.01,3,2
5296,1.097,50000,10,3,plurality,0.01,3,12
5297,0.994,50000,10,3,plurality,0.01,3,22
5298,1.235,50000,10,3,plurality,0.01,4,2
5299,1.033,50000,10,3,plurality,0.01,4,12
5300,1.037,50000,10,3,plurality,0.01,4,22
5301,1.24,50000,10,3,plurality,0.01,5,2
5302,1.118,50000,10,3,plurality,0.01,5,12
5303,1.035,50000,10,3,plurality,0.01,5,22
5304,1.137,50000,10,3,plurality,0.01,6,2
5305,1.124,50000,10,3,plurality,0.01,6,12
5306,1.076,50000,10,3,plurality,0.01,6,22
5307,1.273,50000,10,3,plurality,0.01,7,2
5308,1.066,50000,10,3,plurality,0.01,7,12
5309,1.177,50000,10,3,plurality,0.01,7,22
5310,0.979,50000,10,3,plurality,0.01,8,2
5311,1.266,50000,10,3,plurality,0.01,8,12
5312,1.09,50000,10,3,plurality,0.01,8,22
5313,1.278,50000,10,3,plurality,0.01,9,2
5314,1.151,50000,10,3,plurality,0.01,9,12
5315,1.109,50000,10,3,plurality,0.01,9,22
5316,0.986,50000,10,3,plurality,0.01,10,2
5317,1.24,50000,10,3,plurality,0.01,10,12
5318,1.358,50000,10,3,plurality,0.01,10,22
5319,1.081,50000,10,3,plurality,0.05,2,2
5320,1.028,50000,10,3,plurality,0.05,2,12
5321,1.062,50000,10,3,plurality,0.05,2,22
5322,1.233,50000,10,3,plurality,0.05,3,2
5323,1.066,50000,10,3,plurality,0.05,3,12
5324,1.058,50000,10,3,plurality,0.05,3,22
5325,1.259,50000,10,3,plurality,0.05,4,2
5326,1.032,50000,10,3,plurality,0.05,4,12
5327,1.082,50000,10,3,plurality,0.05,4,22
5328,0.997,50000,10,3,plurality,0.05,5,2
5329,1.108,50000,10,3,plurality,0.05,5,12
5330,1.071,50000,10,3,plurality,0.05,5,22
5331,1.292,50000,10,3,plurality,0.05,6,2
5332,1.102,50000,10,3,plurality,0.05,6,12
5333,1.116,50000,10,3,plurality,0.05,6,22
5334,1.525,50000,10,3,plurality,0.05,7,2
5335,1.163,50000,10,3,plurality,0.05,7,12
5336,1.078,50000,10,3,plurality,0.05,7,22
5337,0.891,50000,10,3,plurality,0.05,8,2
5338,1.14,50000,10,3,plurality,0.05,8,12
5339,1.123,50000,10,3,plurality,0.05,8,22
5340,0.99,50000,10,3,plurality,0.05,9,2
5341,1.184,50000,10,3,plurality,0.05,9,12
5342,1.18,50000,10,3,plurality,0.05,9,22
5343,1.062,50000,10,3,plurality,0.05,10,2
5344,1.14,50000,10,3,plurality,0.05,10,12
5345,1.123,50000,10,3,plurality,0.05,10,22
5346,1.145,50000,25,1,majority,0.0,2,2
5347,1.056,50000,25,1,majority,0.0,2,12
5348,1.031,50000,25,1,majority,0.0,2,22
5349,1.396,50000,25,1,majority,0.0,3,2
5350,1.043,50000,25,1,majority,0.0,3,12
5351,1.014,50000,25,1,majority,0.0,3,22
5352,1.235,50000,25,1,majority,0.0,4,2
5353,1.057,50000,25,1,majority,0.0,4,12
5354,1.104,50000,25,1,majority,0.0,4,22
5355,1.135,50000,25,1,majority,0.0,5,2
5356,1.151,50000,25,1,majority,0.0,5,12
5357,1.12,50000,25,1,majority,0.0,5,22
5358,1.438,50000,25,1,majority,0.0,6,2
5359,1.238,50000,25,1,majority,0.0,6,12
5360,1.079,50000,25,1,majority,0.0,6,22
5361,1.155,50000,25,1,majority,0.0,7,2
5362,1.269,50000,25,1,majority,0.0,7,12
5363,1.132,50000,25,1,majority,0.0,7,22
5364,1.668,50000,25,1,majority,0.0,8,2
5365,1.261,50000,25,1,majority,0.0,8,12
5366,1.113,50000,25,1,majority,0.0,8,22
5367,1.589,50000,25,1,majority,0.0,9,2
5368,1.318,50000,25,1,majority,0.0,9,12
5369,1.288,50000,25,1,majority,0.0,9,22
5370,1.639,50000,25,1,majority,0.0,10,2
5371,1.309,50000,25,1,majority,0.0,10,12
5372,1.216,50000,25,1,majority,0.0,10,22
5373,1.148,50000,25,1,majority,0.01,2,2
5374,1.009,50000,25,1,majority,0.01,2,12
5375,1.019,50000,25,1,majority,0.01,2,22
5376,1.345,50000,25,1,majority,0.01,3,2
5377,1.036,50000,25,1,majority,0.01,3,12
5378,1.061,50000,25,1,majority,0.01,3,22
5379,1.333,50000,25,1,majority,0.01,4,2
5380,1.13,50000,25,1,majority,0.01,4,12
5381,1.134,50000,25,1,majority,0.01,4,22
5382,1.568,50000,25,1,majority,0.01,5,2
5383,1.158,50000,25,1,majority,0.01,5,12
5384,1.172,50000,25,1,majority,0.01,5,22
5385,1.166,50000,25,1,majority,0.01,6,2
5386,1.218,50000,25,1,majority,0.01,6,12
5387,1.099,50000,25,1,majority,0.01,6,22
5388,1.271,50000,25,1,majority,0.01,7,2
5389,1.203,50000,25,1,majority,0.01,7,12
5390,1.052,50000,25,1,majority,0.01,7,22
5391,1.11,50000,25,1,majority,0.01,8,2
5392,1.227,50000,25,1,majority,0.01,8,12
5393,1.312,50000,25,1,majority,0.01,8,22
5394,1.618,50000,25,1,majority,0.01,9,2
5395,1.627,50000,25,1,majority,0.01,9,12
5396,1.172,50000,25,1,majority,0.01,9,22
5397,1.216,50000,25,1,majority,0.01,10,2
5398,1.337,50000,25,1,majority,0.01,10,12
5399,1.148,50000,25,1,majority,0.01,10,22
5400,1.168,50000,25,1,majority,0.05,2,2
5401,1.025,50000,25,1,majority,0.05,2,12
5402,1.012,50000,25,1,majority,0.05,2,22
5403,1.241,50000,25,1,majority,0.05,3,2
5404,1.094,50000,25,1,majority,0.05,3,12
5405,1.038,50000,25,1,majority,0.05,3,22
5406,1.384,50000,25,1,majority,0.05,4,2
5407,1.124,50000,25,1,majority,0.05,4,12
5408,1.097,50000,25,1,majority,0.05,4,22
5409,1.654,50000,25,1,majority,0.05,5,2
5410,1.152,50000,25,1,majority,0.05,5,12
5411,1.177,50000,25,1,majority,0.05,5,22
5412,1.534,50000,25,1,majority,0.05,6,2
5413,1.293,50000,25,1,majority,0.05,6,12
5414,1.256,50000,25,1,majority,0.05,6,22
5415,1.452,50000,25,1,majority,0.05,7,2
5416,1.151,50000,25,1,majority,0.05,7,12
5417,1.109,50000,25,1,majority,0.05,7,22
5418,1.708,50000,25,1,majority,0.05,8,2
5419,1.225,50000,25,1,majority,0.05,8,12
5420,1.052,50000,25,1,majority,0.05,8,22
5421,1.034,50000,25,1,majority,0.05,9,2
5422,1.224,50000,25,1,majority,0.05,9,12
5423,1.17,50000,25,1,majority,0.05,9,22
5424,1.078,50000,25,1,majority,0.05,10,2
5425,1.157,50000,25,1,majority,0.05,10,12
5426,1.109,50000,25,1,majority,0.05,10,22
5427,1.166,50000,25,1,plurality,0.0,2,2
5428,1.069,50000,25,1,plurality,0.0,2,12
5429,1.005,50000,25,1,plurality,0.0,2,22
5430,1.247,50000,25,1,plurality,0.0,3,2
5431,1.07,50000,25,1,plurality,0.0,3,12
5432,1.039,50000,25,1,plurality,0.0,3,22
5433,1.373,50000,25,1,plurality,0.0,4,2
5434,1.09,50000,25,1,plurality,0.0,4,12
5435,1.083,50000,25,1,plurality,0.0,4,22
5436,1.24,50000,25,1,plurality,0.0,5,2
5437,1.112,50000,25,1,plurality,0.0,5,12
5438,1.094,50000,25,1,plurality,0.0,5,22
5439,1.349,50000,25,1,plurality,0.0,6,2
5440,1.069,50000,25,1,plurality,0.0,6,12
5441,1.099,50000,25,1,plurality,0.0,6,22
5442,1.205,50000,25,1,plurality,0.0,7,2
5443,1.08,50000,25,1,plurality,0.0,7,12
5444,1.052,50000,25,1,plurality,0.0,7,22
5445,0.91,50000,25,1,plurality,0.0,8,2
5446,1.215,50000,25,1,plurality,0.0,8,12
5447,1.137,50000,25,1,plurality,0.0,8,22
5448,1.35,50000,25,1,plurality,0.0,9,2
5449,1.074,50000,25,1,plurality,0.0,9,12
5450,1.129,50000,25,1,plurality,0.0,9,22
5451,1.077,50000,25,1,plurality,0.0,10,2
5452,1.089,50000,25,1,plurality,0.0,10,12
5453,1.056,50000,25,1,plurality,0.0,10,22
5454,1.17,50000,25,1,plurality,0.01,2,2
5455,1.005,50000,25,1,plurality,0.01,2,12
5456,1.021,50000,25,1,plurality,0.01,2,22
5457,1.277,50000,25,1,plurality,0.01,3,2
5458,1.056,50000,25,1,plurality,0.01,3,12
5459,1.024,50000,25,1,plurality,0.01,3,22
5460,1.072,50000,25,1,plurality,0.01,4,2
5461,1.11,50000,25,1,plurality,0.01,4,12
5462,1.044,50000,25,1,plurality,0.01,4,22
5463,1.188,50000,25,1,plurality,0.01,5,2
5464,1.045,50000,25,1,plurality,0.01,5,12
5465,1.033,50000,25,1,plurality,0.01,5,22
5466,1.252,50000,25,1,plurality,0.01,6,2
5467,1.042,50000,25,1,plurality,0.01,6,12
5468,1.087,50000,25,1,plurality,0.01,6,22
5469,1.273,50000,25,1,plurality,0.01,7,2
5470,1.215,50000,25,1,plurality,0.01,7,12
5471,1.069,50000,25,1,plurality,0.01,7,22
5472,1.429,50000,25,1,plurality,0.01,8,2
5473,1.147,50000,25,1,plurality,0.01,8,12
5474,1.187,50000,25,1,plurality,0.01,8,22
5475,1.253,50000,25,1,plurality,0.01,9,2
5476,1.057,50000,25,1,plurality,0.01,9,12
5477,1.124,50000,25,1,plurality,0.01,9,22
5478,1.394,50000,25,1,plurality,0.01,10,2
5479,1.221,50000,25,1,plurality,0.01,10,12
5480,1.203,50000,25,1,plurality,0.01,10,22
5481,1.162,50000,25,1,plurality,0.05,2,2
5482,1.044,50000,25,1,plurality,0.05,2,12
5483,1.028,50000,25,1,plurality,0.05,2,22
5484,1.225,50000,25,1,plurality,0.05,3,2
5485,1.082,50000,25,1,plurality,0.05,3,12
5486,1.015,50000,25,1,plurality,0.05,3,22
5487,1.197,50000,25,1,plurality,0.05,4,2
5488,1.114,50000,25,1,plurality,0.05,4,12
5489,1.028,50000,25,1,plurality,0.05,4,22
5490,1.183,50000,25,1,plurality,0.05,5,2
5491,1.129,50000,25,1,plurality,0.05,5,12
5492,1.08,50000,25,1,plurality,0.05,5,22
5493,1.194,50000,25,1,plurality,0.05,6,2
5494,1.158,50000,25,1,plurality,0.05,6,12
5495,1.073,50000,25,1,plurality,0.05,6,22
5496,1.076,50000,25,1,plurality,0.05,7,2
5497,1.117,50000,25,1,plurality,0.05,7,12
5498,1.065,50000,25,1,plurality,0.05,7,22
5499,1.222,50000,25,1,plurality,0.05,8,2
5500,1.18,50000,25,1,plurality,0.05,8,12
5501,1.1,50000,25,1,plurality,0.05,8,22
5502,1.408,50000,25,1,plurality,0.05,9,2
5503,1.108,50000,25,1,plurality,0.05,9,12
5504,1.034,50000,25,1,plurality,0.05,9,22
5505,1.511,50000,25,1,plurality,0.05,10,2
5506,1.159,50000,25,1,plurality,0.05,10,12
5507,1.153,50000,25,1,plurality,0.05,10,22
5508,1.069,50000,25,2,majority,0.0,2,2
5509,0.993,50000,25,2,majority,0.0,2,12
5510,1.007,50000,25,2,majority,0.0,2,22
5511,1.457,50000,25,2,majority,0.0,3,2
5512,1.037,50000,25,2,majority,0.0,3,12
5513,1.044,50000,25,2,majority,0.0,3,22
5514,1.203,50000,25,2,majority,0.0,4,2
5515,1.04,50000,25,2,majority,0.0,4,12
5516,1.094,50000,25,2,majority,0.0,4,22
5517,0.995,50000,25,2,majority,0.0,5,2
5518,1.181,50000,25,2,majority,0.0,5,12
5519,1.105,50000,25,2,majority,0.0,5,22
5520,1.442,50000,25,2,majority,0.0,6,2
5521,1.38,50000,25,2,majority,0.0,6,12
5522,1.1,50000,25,2,majority,0.0,6,22
5523,1.51,50000,25,2,majority,0.0,7,2
5524,1.11,50000,25,2,majority,0.0,7,12
5525,1.385,50000,25,2,majority,0.0,7,22
5526,1.377,50000,25,2,majority,0.0,8,2
5527,1.155,50000,25,2,majority,0.0,8,12
5528,1.112,50000,25,2,majority,0.0,8,22
5529,1.352,50000,25,2,majority,0.0,9,2
5530,1.169,50000,25,2,majority,0.0,9,12
5531,1.177,50000,25,2,majority,0.0,9,22
5532,1.031,50000,25,2,majority,0.0,10,2
5533,1.188,50000,25,2,majority,0.0,10,12
5534,1.127,50000,25,2,majority,0.0,10,22
5535,1.141,50000,25,2,majority,0.01,2,2
5536,1.034,50000,25,2,majority,0.01,2,12
5537,1.027,50000,25,2,majority,0.01,2,22
5538,1.287,50000,25,2,majority,0.01,3,2
5539,1.027,50000,25,2,majority,0.01,3,12
5540,1.053,50000,25,2,majority,0.01,3,22
5541,1.17,50000,25,2,majority,0.01,4,2
5542,1.154,50000,25,2,majority,0.01,4,12
5543,1.05,50000,25,2,majority,0.01,4,22
5544,1.257,50000,25,2,majority,0.01,5,2
5545,1.135,50000,25,2,majority,0.01,5,12
5546,1.078,50000,25,2,majority,0.01,5,22
5547,1.421,50000,25,2,majority,0.01,6,2
5548,1.275,50000,25,2,majority,0.01,6,12
5549,1.082,50000,25,2,majority,0.01,6,22
5550,1.59,50000,25,2,majority,0.01,7,2
5551,1.183,50000,25,2,majority,0.01,7,12
5552,1.118,50000,25,2,majority,0.01,7,22
5553,1.832,50000,25,2,majority,0.01,8,2
5554,1.219,50000,25,2,majority,0.01,8,12
5555,1.074,50000,25,2,majority,0.01,8,22
5556,1.494,50000,25,2,majority,0.01,9,2
5557,1.208,50000,25,2,majority,0.01,9,12
5558,1.182,50000,25,2,majority,0.01,9,22
5559,1.25,50000,25,2,majority,0.01,10,2
5560,1.11,50000,25,2,majority,0.01,10,12
5561,1.231,50000,25,2,majority,0.01,10,22
5562,1.122,50000,25,2,majority,0.05,2,2
5563,1.015,50000,25,2,majority,0.05,2,12
5564,1.028,50000,25,2,majority,0.05,2,22
5565,1.245,50000,25,2,majority,0.05,3,2
5566,1.14,50000,25,2,majority,0.05,3,12
5567,1.078,50000,25,2,majority,0.05,3,22
5568,1.377,50000,25,2,majority,0.05,4,2
5569,1.095,50000,25,2,majority,0.05,4,12
5570,1.091,50000,25,2,majority,0.05,4,22
5571,1.306,50000,25,2,majority,0.05,5,2
5572,1.107,50000,25,2,majority,0.05,5,12
5573,1.089,50000,25,2,majority,0.05,5,22
5574,1.521,50000,25,2,majority,0.05,6,2
5575,1.117,50000,25,2,majority,0.05,6,12
5576,1.086,50000,25,2,majority,0.05,6,22
5577,1.521,50000,25,2,majority,0.05,7,2
5578,1.334,50000,25,2,majority,0.05,7,12
5579,1.191,50000,25,2,majority,0.05,7,22
5580,1.286,50000,25,2,majority,0.05,8,2
5581,1.261,50000,25,2,majority,0.05,8,12
5582,1.155,50000,25,2,majority,0.05,8,22
5583,1.401,50000,25,2,majority,0.05,9,2
5584,1.18,50000,25,2,majority,0.05,9,12
5585,1.216,50000,25,2,majority,0.05,9,22
5586,1.563,50000,25,2,majority,0.05,10,2
5587,1.232,50000,25,2,majority,0.05,10,12
5588,1.097,50000,25,2,majority,0.05,10,22
5589,1.156,50000,25,2,plurality,0.0,2,2
5590,1.051,50000,25,2,plurality,0.0,2,12
5591,1.012,50000,25,2,plurality,0.0,2,22
5592,1.183,50000,25,2,plurality,0.0,3,2
5593,1.05,50000,25,2,plurality,0.0,3,12
5594,1.02,50000,25,2,plurality,0.0,3,22
5595,1.157,50000,25,2,plurality,0.0,4,2
5596,1.043,50000,25,2,plurality,0.0,4,12
5597,1.098,50000,25,2,plurality,0.0,4,22
5598,1.476,50000,25,2,plurality,0.0,5,2
5599,1.119,50000,25,2,plurality,0.0,5,12
5600,1.097,50000,25,2,plurality,0.0,5,22
5601,1.286,50000,25,2,plurality,0.0,6,2
5602,1.123,50000,25,2,plurality,0.0,6,12
5603,1.047,50000,25,2,plurality,0.0,6,22
5604,1.291,50000,25,2,plurality,0.0,7,2
5605,1.121,50000,25,2,plurality,0.0,7,12
5606,1.102,50000,25,2,plurality,0.0,7,22
5607,1.206,50000,25,2,plurality,0.0,8,2
5608,1.173,50000,25,2,plurality,0.0,8,12
5609,1.084,50000,25,2,plurality,0.0,8,22
5610,1.255,50000,25,2,plurality,0.0,9,2
5611,1.139,50000,25,2,plurality,0.0,9,12
5612,1.082,50000,25,2,plurality,0.0,9,22
5613,1.084,50000,25,2,plurality,0.0,10,2
5614,1.149,50000,25,2,plurality,0.0,10,12
5615,1.122,50000,25,2,plurality,0.0,10,22
5616,1.13,50000,25,2,plurality,0.01,2,2
5617,1.035,50000,25,2,plurality,0.01,2,12
5618,1.024,50000,25,2,plurality,0.01,2,22
5619,1.194,50000,25,2,plurality,0.01,3,2
5620,1.088,50000,25,2,plurality,0.01,3,12
5621,1.006,50000,25,2,plurality,0.01,3,22
5622,1.246,50000,25,2,plurality,0.01,4,2
5623,1.098,50000,25,2,plurality,0.01,4,12
5624,1.056,50000,25,2,plurality,0.01,4,22
5625,1.302,50000,25,2,plurality,0.01,5,2
5626,1.126,50000,25,2,plurality,0.01,5,12
5627,1.104,50000,25,2,plurality,0.01,5,22
5628,1.394,50000,25,2,plurality,0.01,6,2
5629,1.115,50000,25,2,plurality,0.01,6,12
